5.480865010227642,17.66300263112245,5.4393364751728726,4.858122404793618,4.332268239560005,2.999252471545049,4.542817745551744,3.1645823214168196,Zombie
2.3076233378301807,8.598545596192853,2.3025276940665123,3.6853830828233667,1.0280985891906689,1.1441784671421722,1.3329281517500362,1.1937918744120186,Zombie
6.0681092437679744,9.864773560536007,9.224565883949747,8.168882100751084,5.24790782174042,3.410910040326602,3.755656830418368,2.1715171231612764,Zombie
7.979925966885233,13.207860368446807,10.27415896673493,12.028824083923253,5.289288538282053,3.6944082341868754,6.2941524579005055,4.061278877614039,Zombie
2.505034540694354,5.643478403680584,3.066537154535738,4.116139732234381,1.5101579933647584,1.3522012230592781,1.802135523690801,1.4201831312778432,Zombie
4.449471424800741,12.674224842081422,3.9775118703768624,5.1509453937532275,2.7333807122470613,2.413933559413034,2.974817391506161,2.28646664108962,Zombie
5.0859551633425895,16.10231930953747,4.42810778847341,6.0450320448051045,2.5313499282771468,2.1197615263442384,2.788784727026809,1.9763309919758636,Zombie
3.595350461548218,12.038291169857391,2.912009842765897,4.089140762129769,1.6529002692117278,1.4115981765593755,1.9310738161932608,1.334935378956527,Zombie
0.3917017277223076,1.1791026272504936,0.42707674995627815,0.6001920707221032,0.232874183034574,0.21911321700054498,0.22827801716052873,0.18314541597432737,Zombie
9.076627280291572,14.687567640108213,14.08575306420549,13.663722571139957,8.183727975830262,5.438062621929182,7.69731993611825,4.8039214658394345,Zombie
7.79879299032393,13.698203032807383,12.809729002058653,13.402206486455723,6.255368211995376,4.770009429812852,5.357217553988891,3.608525925206052,Zombie
3.3743257358981857,7.705023934622109,5.03346127750864,6.0212907906879805,1.836519932829551,1.430982404905865,1.818957836471881,1.1436637220432018,Zombie
2.3821861778835394,17.71864601410644,0.4290506933618946,0.6839253784084223,0.37449634447079055,0.33029504440178775,0.2164409510260704,0.23375022795362313,Zombie
2.3155716792104934,15.82857253545603,0.6034721410079081,1.0319599635026528,0.5015233772280812,0.5538049292471668,0.2789980063807497,0.4617458436689025,Zombie
2.4173418058301177,11.829750261585907,0.7012970748189218,1.0774554344268799,0.6827400068258964,0.7587425547501345,0.45861402008250923,0.7497527309328291,Zombie
1.6631451857998425,6.685278045762462,0.5425660622932582,0.7340578020062367,0.5551877935031033,0.6150713866097764,0.40655976918078257,0.6258717763467577,Zombie
5.385618819294163,66.79928620326557,1.671351242312711,1.9396442558351585,0.907728589689517,0.8013876172694593,0.5866856344509408,0.6345893475891244,Zombie
4.9757247534671905,69.58197006410866,1.459906462759998,2.097432432164368,0.6366052929607606,0.6234721762082525,0.33555531820000906,0.22698356459971364,Zombie
3.6404354747714778,44.91027011390618,1.0641584298232847,1.4654134824894383,0.4703559662147796,0.3621959920734102,0.29512447142029735,0.13734340001029244,Zombie
1.1496491340165205,12.079838346467488,0.524637028159386,0.6532013910100993,0.19309119692882115,0.18708705578628881,0.10026612178455603,0.08511656158559289,Zombie
1.031576701562756,10.393631053680398,0.2567783635658786,0.314933213675844,0.1013934324778196,0.10723420530554935,0.06345447245231353,0.050523155312890276,Zombie
0.8934652455432202,8.264768087961567,0.1824990403852896,0.15484761346394507,0.11064387691758353,0.11059357499037181,0.05368610884099472,0.03411593402984379,Zombie
0.5346652621534765,5.064345790349484,0.12508770336916397,0.11395669836142132,0.09004254236272725,0.10331466483831829,0.03538863621933355,0.028053520559223333,Zombie
3.8084171997522325,29.28598450822619,1.3635916235062413,1.9375370974278954,1.1761141471161776,1.7821968237955146,0.26716066879760053,0.30033892917402727,Zombie
